transaction_id,total_cost,transaction_time,transaction_date,transaction_type,customer_id,employee_id,week_number
63279,16.09,10:27:29,2024-01-12,Credit/Debit,76,,2
63280,10.56,12:49:01,2024-05-30,Credit/Debit,528,,22
63281,30.21,11:21:34,2024-10-17,Gift Card,882,,42
63282,11.61,13:43:02,2024-04-06,Gift Card,,12,14
63283,19.64,19:34:33,2024-07-06,Gift Card,293,,27
63284,10.5,21:11:26,2024-01-16,Gift Card,,13,3
63285,17.97,15:57:14,2024-05-23,Credit/Debit,,13,21
63286,36.69,12:34:49,2024-01-05,Credit/Debit,,13,1
63287,40.33,18:24:24,2024-07-23,Credit/Debit,198,,30
63288,24.49,17:47:22,2024-08-30,Gift Card,574,,35
63289,40.34,16:50:41,2024-05-06,Gift Card,,4,19
63290,44.3,12:02:02,2024-08-16,Gift Card,,2,33
63291,5.49,10:33:41,2024-07-24,Gift Card,,8,30
63292,7.47,16:24:01,2024-01-09,Gift Card,,4,2
63293,48.85,11:49:03,2024-11-26,Credit/Debit,,9,48
63294,39.51,11:25:41,2024-08-31,Gift Card,946,,35
63295,44.27,19:58:40,2024-07-31,Gift Card,,8,31
63296,36.45,16:34:44,2024-06-21,Gift Card,804,,25
63297,18.2,21:18:44,2024-11-23,Gift Card,707,,47
63298,15.97,14:21:37,2024-06-18,Gift Card,,3,25
63299,30.09,20:47:08,2024-09-16,Gift Card,431,,38
63300,8.54,14:32:28,2024-09-04,Gift Card,,6,36
63301,30.7,13:22:57,2024-07-10,Credit/Debit,,12,28
63302,12.02,11:20:51,2024-08-24,Credit/Debit,997,,34
63303,23.02,15:04:14,2024-04-11,Credit/Debit,,10,15
63304,18.37,17:33:48,2024-01-16,Credit/Debit,,3,3
63305,39.13,11:14:57,2024-01-16,Gift Card,829,,3
63306,19.94,14:06:28,2024-10-07,Gift Card,,6,41
63307,41.22,20:07:10,2024-10-19,Credit/Debit,,5,42
63308,37.84,16:25:22,2024-07-03,Credit/Debit,,3,27
63309,26.54,14:02:30,2024-08-28,Gift Card,793,,35
63310,12.06,14:45:46,2024-03-13,Credit/Debit,,12,11
63311,12.12,20:21:44,2024-06-18,Gift Card,555,,25
63312,10.82,11:42:28,2024-07-30,Credit/Debit,,6,31
63313,36.71,17:40:37,2024-05-03,Credit/Debit,307,,18
63314,42.16,14:46:01,2024-04-30,Credit/Debit,890,,18
63315,36.75,15:37:09,2024-05-25,Credit/Debit,,13,21
63316,11.01,17:13:00,2024-01-09,Gift Card,,6,2
63317,34.76,16:03:35,2024-10-02,Credit/Debit,,9,40
63318,20.38,20:16:54,2024-01-03,Credit/Debit,499,,1
63319,37.63,13:31:30,2024-10-23,Credit/Debit,,7,43
63320,22.78,12:45:32,2024-11-22,Credit/Debit,879,,47
63321,31.57,21:43:49,2024-03-19,Gift Card,469,,12
63322,6.66,14:04:03,2024-11-14,Credit/Debit,690,,46
63323,42.2,18:25:54,2024-01-18,Gift Card,95,,3
63324,17.54,20:13:30,2024-06-18,Credit/Debit,,5,25
63325,9.47,11:16:14,2024-01-16,Credit/Debit,,6,3
63326,18.66,19:49:04,2024-02-05,Gift Card,,10,6
63327,25.59,11:06:04,2024-05-13,Gift Card,,13,20
63328,15.36,12:10:22,2024-09-30,Gift Card,819,,40
63329,33.55,16:04:37,2024-10-29,Credit/Debit,223,,44
63330,24.1,17:46:04,2024-02-05,Gift Card,280,,6
63331,35.43,18:12:45,2024-01-06,Gift Card,,12,1
63332,25.96,19:48:02,2024-11-21,Credit/Debit,,12,47
63333,12.89,21:07:30,2024-02-05,Gift Card,,2,6
63334,44.57,21:19:47,2024-02-10,Gift Card,,13,6
63335,31.2,13:39:01,2024-10-08,Credit/Debit,,3,41
63336,46.97,19:09:16,2024-05-04,Credit/Debit,,3,18
63337,43.07,14:17:35,2024-06-23,Credit/Debit,,5,25
63338,48.25,11:49:46,2024-08-18,Gift Card,69,,33
63339,9.88,13:18:53,2024-07-26,Credit/Debit,,10,30
63340,43.06,10:52:46,2024-04-09,Credit/Debit,,5,15
63341,41.75,15:24:44,2024-10-12,Credit/Debit,680,,41
63342,22.65,19:43:21,2024-06-23,Credit/Debit,,7,25
63343,24.85,10:43:35,2024-03-22,Credit/Debit,160,,12
63344,5.52,16:06:27,2024-05-30,Credit/Debit,659,,22
63345,19.36,14:41:55,2024-01-14,Gift Card,,3,2
63346,46.95,15:07:06,2024-10-25,Credit/Debit,,4,43
63347,9.16,17:11:01,2024-10-21,Credit/Debit,886,,43
63348,36.4,13:53:51,2024-09-02,Gift Card,569,,36
63349,45.24,16:12:59,2024-07-09,Gift Card,,4,28
63350,48.84,10:35:55,2024-10-29,Gift Card,827,,44
63351,20.84,20:22:41,2024-10-09,Gift Card,,9,41
63352,34.88,12:36:43,2024-09-17,Gift Card,20,,38
63353,14.73,18:53:12,2024-03-12,Credit/Debit,,9,11
63354,14.72,15:57:57,2024-08-13,Credit/Debit,,3,33
63355,9.18,13:04:51,2024-03-30,Credit/Debit,,7,13
63356,49.87,19:39:39,2024-02-01,Credit/Debit,234,,5
63357,19.31,19:35:26,2024-03-29,Gift Card,570,,13
63358,14.54,16:05:13,2024-09-04,Credit/Debit,897,,36
63359,37.44,20:21:12,2024-05-18,Credit/Debit,,6,20
63360,21.82,20:04:22,2024-07-29,Credit/Debit,,10,31
63361,24.14,15:08:29,2024-07-14,Credit/Debit,,12,28
63362,17.51,11:23:09,2024-02-07,Gift Card,643,,6
63363,29.58,17:02:12,2024-02-06,Credit/Debit,,7,6
63364,13.87,11:40:27,2024-07-25,Gift Card,196,,30
63365,38.73,17:18:22,2024-03-16,Credit/Debit,,11,11
63366,49.28,14:57:05,2024-04-23,Gift Card,,13,17
63367,26.56,14:54:45,2024-10-02,Gift Card,476,,40
63368,38.58,18:58:07,2024-09-11,Credit/Debit,755,,37
63369,35.84,15:13:17,2024-03-27,Credit/Debit,,2,13
63370,20.54,11:47:40,2024-08-18,Credit/Debit,,12,33
63371,22.28,18:44:38,2024-07-02,Credit/Debit,,12,27
63372,33.26,18:09:32,2024-03-27,Gift Card,,11,13
63373,9.15,16:48:50,2024-11-20,Credit/Debit,,3,47
63374,20.79,19:41:50,2024-03-22,Credit/Debit,,8,12
63375,7.19,11:56:59,2024-06-18,Credit/Debit,104,,25
63376,19.71,17:11:27,2024-08-08,Gift Card,954,,32
63377,18.14,19:01:37,2024-04-01,Gift Card,592,,14
63378,21.71,10:37:03,2024-02-28,Credit/Debit,,8,9
63379,33.31,20:52:59,2024-11-25,Gift Card,,1,48
63380,16.88,20:39:08,2024-01-26,Credit/Debit,,10,4
63381,14.74,14:04:27,2024-05-26,Credit/Debit,,6,21
63382,49.93,21:32:10,2024-04-20,Gift Card,,12,16
63383,11.28,21:32:32,2024-02-15,Credit/Debit,182,,7
63384,40.21,10:12:38,2024-11-24,Credit/Debit,567,,47
63385,13.05,12:07:12,2024-01-06,Credit/Debit,,13,1
63386,24.9,13:20:47,2024-10-16,Credit/Debit,247,,42
63387,25.87,17:15:51,2024-04-16,Gift Card,707,,16
63388,8.69,14:02:32,2024-02-23,Credit/Debit,565,,8
63389,49.95,10:23:52,2024-06-20,Credit/Debit,,3,25
63390,43.88,20:35:42,2024-07-19,Gift Card,,3,29
63391,35.59,16:09:38,2024-07-13,Gift Card,494,,28
63392,16.1,19:56:01,2024-10-30,Gift Card,,2,44
63393,17.78,13:33:00,2024-05-02,Credit/Debit,,7,18
63394,6.17,10:54:04,2024-08-20,Gift Card,,9,34
63395,16.28,17:36:22,2024-11-28,Gift Card,,11,48
63396,41.51,17:01:51,2024-09-16,Credit/Debit,305,,38
63397,35.45,15:45:33,2024-01-16,Gift Card,73,,3
63398,48.21,10:09:28,2024-06-02,Credit/Debit,,5,22
63399,21.94,12:56:17,2024-02-28,Gift Card,,10,9
63400,10.76,18:10:58,2024-01-14,Credit/Debit,,10,2
63401,10.66,10:29:23,2024-12-02,Gift Card,,5,49
63402,34.6,20:34:21,2024-11-12,Gift Card,638,,46
63403,7.68,12:04:50,2024-06-01,Credit/Debit,253,,22
63404,49.35,12:22:45,2024-03-28,Gift Card,,13,13
63405,25.08,10:48:56,2024-06-23,Gift Card,870,,25
63406,26.14,18:06:16,2024-08-01,Credit/Debit,280,,31
63407,44.52,15:57:11,2024-05-24,Gift Card,,8,21
63408,24.57,15:41:01,2024-03-22,Credit/Debit,,7,12
63409,26.17,13:41:33,2024-06-02,Credit/Debit,,4,22
63410,27.92,11:36:12,2024-12-05,Gift Card,126,,49
63411,9.35,10:57:53,2024-01-29,Gift Card,,12,5
63412,6.99,19:45:05,2024-04-23,Credit/Debit,113,,17
63413,19.98,12:55:56,2024-03-27,Gift Card,830,,13
63414,49.34,10:41:42,2024-08-20,Credit/Debit,,1,34
63415,31.17,16:19:01,2024-04-08,Credit/Debit,797,,15
63416,20.02,18:42:04,2024-07-09,Gift Card,,12,28
63417,11.7,21:36:02,2024-11-09,Credit/Debit,991,,45
63418,10.35,17:50:48,2024-08-25,Credit/Debit,696,,34
63419,24.24,18:03:06,2024-04-17,Gift Card,745,,16
63420,39.48,18:36:23,2024-10-01,Credit/Debit,583,,40
63421,38.67,10:39:26,2024-07-27,Credit/Debit,781,,30
63422,18.16,10:35:22,2024-02-08,Credit/Debit,,9,6
63423,18.3,16:44:10,2024-09-11,Gift Card,,9,37
63424,26.89,20:23:08,2024-08-29,Gift Card,256,,35
63425,20.62,10:59:32,2024-04-16,Gift Card,312,,16
63426,23.7,14:10:31,2024-04-20,Gift Card,,2,16
63427,24.09,20:00:47,2024-07-25,Gift Card,468,,30
63428,33.3,10:24:43,2024-09-12,Gift Card,,6,37
63429,16.89,11:56:32,2024-01-09,Credit/Debit,229,,2
63430,32.43,13:56:41,2024-03-10,Gift Card,,8,10
63431,41.84,14:17:06,2024-02-08,Gift Card,736,,6
63432,34.94,11:24:23,2024-05-10,Gift Card,,12,19
63433,39.81,12:58:55,2024-05-09,Gift Card,846,,19
63434,32.14,16:52:03,2024-11-05,Credit/Debit,363,,45
63435,32.87,11:19:38,2024-04-30,Gift Card,,11,18
63436,42.59,17:54:32,2024-07-03,Gift Card,662,,27
63437,29.79,15:57:28,2024-01-05,Credit/Debit,139,,1
63438,45.65,10:43:44,2024-01-13,Credit/Debit,160,,2
63439,15.52,17:58:21,2024-07-10,Credit/Debit,,6,28
63440,31.21,17:54:15,2024-10-07,Credit/Debit,880,,41
63441,25.17,11:19:54,2024-01-09,Credit/Debit,,12,2
63442,21.58,19:25:48,2024-04-06,Gift Card,342,,14
63443,24.89,10:10:30,2024-06-14,Gift Card,801,,24
63444,43.8,19:25:51,2024-11-14,Gift Card,,1,46
63445,22.48,17:21:06,2024-05-31,Credit/Debit,,2,22
63446,9.77,11:44:35,2024-11-23,Credit/Debit,682,,47
63447,8.73,17:07:07,2024-07-22,Gift Card,654,,30
63448,45.5,20:54:11,2024-06-06,Gift Card,,2,23
63449,12.12,14:33:50,2024-09-17,Gift Card,,1,38
63450,10.6,20:36:32,2024-08-06,Credit/Debit,,1,32
63451,9.85,10:42:53,2024-06-20,Gift Card,,2,25
63452,39.3,13:46:53,2024-08-01,Credit/Debit,,6,31
63453,34.76,10:07:49,2024-07-04,Credit/Debit,,4,27
63454,43.67,19:35:21,2024-09-08,Gift Card,657,,36
63455,37.14,17:49:40,2024-11-01,Gift Card,679,,44
63456,12.62,14:00:24,2024-02-24,Credit/Debit,120,,8
63457,15.15,16:44:44,2024-07-07,Gift Card,,5,27
63458,48.54,10:13:16,2024-09-10,Gift Card,,13,37
63459,23.05,12:27:15,2024-08-14,Credit/Debit,799,,33
63460,23.24,12:15:19,2024-06-27,Credit/Debit,65,,26
63461,7.64,13:11:51,2024-01-27,Credit/Debit,,11,4
63462,20.78,13:32:17,2024-10-16,Credit/Debit,,11,42
63463,39.18,11:47:52,2024-07-14,Credit/Debit,,10,28
63464,18.75,19:50:43,2024-07-01,Credit/Debit,886,,27
63465,11.82,19:17:34,2024-05-12,Gift Card,,13,19
63466,25.96,13:53:56,2024-07-01,Gift Card,,3,27
63467,7.87,18:13:41,2024-10-03,Credit/Debit,281,,40
63468,8.33,20:48:40,2024-01-22,Gift Card,,5,4
63469,12.19,21:13:14,2024-10-05,Credit/Debit,,13,40
63470,39.22,14:18:39,2024-06-13,Gift Card,524,,24
63471,17.63,17:03:08,2024-04-07,Credit/Debit,504,,14
63472,31.25,11:11:48,2024-07-29,Credit/Debit,,3,31
63473,38.51,10:58:54,2024-12-04,Gift Card,596,,49
63474,8.67,12:01:58,2024-12-03,Gift Card,,7,49
63475,46.72,10:05:14,2024-05-24,Credit/Debit,,4,21
63476,24.17,16:18:58,2024-07-09,Gift Card,,2,28
63477,42.5,17:41:11,2024-08-04,Gift Card,,10,31
63478,23.41,21:54:57,2024-06-04,Credit/Debit,501,,23
63479,26.37,16:33:43,2024-08-11,Gift Card,322,,32
63480,27.73,11:05:34,2024-10-22,Credit/Debit,,8,43
63481,27.39,13:59:35,2024-03-20,Gift Card,237,,12
63482,29.64,11:12:00,2024-03-05,Credit/Debit,,10,10
63483,29.51,15:16:59,2024-07-23,Gift Card,,13,30
63484,22.34,13:13:35,2024-10-11,Credit/Debit,,5,41
63485,7.66,20:12:50,2024-01-31,Credit/Debit,763,,5
63486,23.63,14:46:46,2024-09-27,Gift Card,,1,39
63487,44.66,14:33:21,2024-05-29,Gift Card,,9,22
63488,43.3,19:11:33,2024-02-10,Credit/Debit,,3,6
63489,38.99,17:50:36,2024-04-07,Credit/Debit,631,,14
63490,20.08,21:14:19,2024-07-26,Credit/Debit,,9,30
63491,6.6,15:23:37,2024-07-27,Gift Card,,9,30
63492,38.48,12:56:58,2024-05-09,Gift Card,589,,19
63493,15.22,21:00:55,2024-07-05,Credit/Debit,,8,27
63494,40.96,14:19:02,2024-02-16,Credit/Debit,,13,7
63495,48.01,20:58:33,2024-03-16,Credit/Debit,637,,11
63496,13.74,21:36:37,2024-11-07,Gift Card,283,,45
63497,6.48,15:26:08,2024-02-03,Gift Card,311,,5
63498,11.88,10:25:10,2024-07-20,Credit/Debit,,9,29
63499,36.12,16:11:30,2024-10-05,Gift Card,,5,40
63500,14.62,19:28:36,2024-04-20,Gift Card,,5,16
63501,16.88,21:09:11,2024-08-31,Credit/Debit,206,,35
63502,42.17,13:40:28,2024-01-31,Credit/Debit,,3,5
63503,45.36,16:21:28,2024-04-05,Credit/Debit,,1,14
63504,28.54,17:23:59,2024-08-01,Gift Card,,9,31
63505,47.99,11:23:25,2024-03-21,Gift Card,,5,12
63506,22.13,16:37:24,2024-04-29,Credit/Debit,,12,18
63507,29.32,15:39:08,2024-01-20,Credit/Debit,14,,3
63508,47.29,17:28:04,2024-11-26,Credit/Debit,216,,48
63509,7.79,19:10:02,2024-07-11,Gift Card,181,,28
63510,46.61,15:59:27,2024-09-08,Credit/Debit,,9,36
63511,44.9,14:07:22,2024-09-07,Credit/Debit,,6,36
63512,12.71,11:23:06,2024-06-11,Credit/Debit,,11,24
63513,21.44,15:03:36,2024-05-27,Gift Card,,8,22
63514,11.92,18:46:53,2024-10-15,Gift Card,,5,42
63515,32.79,11:36:31,2024-08-06,Credit/Debit,638,,32
63516,28.11,13:11:07,2024-10-26,Credit/Debit,49,,43
63517,18.22,21:14:14,2024-06-21,Credit/Debit,,2,25
63518,41.57,16:18:45,2024-06-24,Gift Card,,2,26
63519,35.25,17:42:57,2024-09-18,Credit/Debit,750,,38
63520,31.36,18:52:17,2024-03-11,Credit/Debit,179,,11
63521,46.47,16:33:00,2024-12-03,Gift Card,,1,49
63522,34.9,12:35:04,2024-07-18,Gift Card,,10,29
63523,9.95,17:28:26,2024-05-17,Credit/Debit,409,,20
63524,13.26,15:31:09,2024-08-05,Gift Card,,12,32
63525,8.94,11:32:59,2024-07-27,Gift Card,41,,30
63526,9.29,15:06:35,2024-07-12,Gift Card,211,,28
63527,33.84,14:21:17,2024-05-26,Credit/Debit,,9,21
63528,46.02,15:43:38,2024-02-22,Credit/Debit,258,,8
63529,21.85,17:53:32,2024-04-13,Credit/Debit,659,,15
63530,49.26,15:45:10,2024-01-23,Gift Card,444,,4
63531,32.16,12:14:44,2024-12-08,Gift Card,,10,49
63532,19.6,12:27:52,2024-09-25,Credit/Debit,,8,39
63533,41.62,21:52:12,2024-02-01,Gift Card,,1,5
63534,24.69,21:27:48,2024-03-05,Credit/Debit,,6,10
63535,47.6,11:27:56,2024-01-17,Gift Card,,13,3
63536,43.22,16:44:03,2024-08-24,Credit/Debit,,4,34
63537,7.56,21:03:04,2024-11-14,Gift Card,476,,46
63538,20.77,19:34:49,2024-04-08,Credit/Debit,347,,15
63539,5.91,19:03:55,2024-10-23,Credit/Debit,,11,43
63540,30.89,17:21:47,2024-08-06,Gift Card,585,,32
63541,10.29,19:05:01,2024-10-28,Credit/Debit,,7,44
63542,47.02,18:23:41,2024-05-24,Gift Card,,1,21
63543,34.44,15:02:32,2024-08-27,Gift Card,,13,35
63544,25.76,21:50:38,2024-09-28,Gift Card,784,,39
63545,7.04,16:12:48,2024-02-01,Credit/Debit,,7,5
63546,35.21,21:59:06,2024-07-18,Gift Card,,11,29
63547,5.28,10:54:38,2024-05-08,Credit/Debit,89,,19
63548,36.57,21:48:03,2024-10-01,Gift Card,,9,40
63549,10.72,18:02:57,2024-10-26,Credit/Debit,215,,43
63550,11.01,16:56:23,2024-08-04,Gift Card,,13,31
63551,21.79,21:42:29,2024-11-17,Gift Card,,3,46
63552,11.08,14:58:07,2024-11-10,Credit/Debit,,3,45
63553,34.37,14:04:14,2024-08-22,Credit/Debit,,7,34
63554,6.1,17:59:48,2024-02-23,Credit/Debit,271,,8
63555,9.13,16:28:08,2024-10-03,Gift Card,,3,40
63556,28.05,16:42:43,2024-11-15,Gift Card,,2,46
63557,13.21,14:04:22,2024-09-27,Gift Card,,2,39
63558,37.6,18:42:38,2024-07-17,Gift Card,,6,29
63559,39.07,12:24:27,2024-03-09,Gift Card,,2,10
63560,40.21,16:59:57,2024-09-01,Gift Card,302,,35
63561,43.46,15:26:25,2024-06-14,Gift Card,295,,24
63562,29.85,16:42:41,2024-04-04,Gift Card,,7,14
63563,20.19,21:05:01,2024-08-10,Credit/Debit,,3,32
63564,37.96,12:12:10,2024-02-08,Gift Card,63,,6
63565,9.81,19:33:46,2024-04-22,Credit/Debit,,7,17
63566,43.34,14:28:40,2024-06-29,Gift Card,424,,26
63567,34.14,19:28:00,2024-11-30,Gift Card,820,,48
63568,8.84,21:23:31,2024-08-07,Gift Card,,7,32
63569,14.63,20:02:47,2024-04-15,Credit/Debit,,2,16
63570,38.0,20:34:41,2024-04-21,Credit/Debit,448,,16
63571,40.43,14:42:02,2024-08-09,Credit/Debit,484,,32
63572,30.06,10:28:09,2024-08-14,Credit/Debit,259,,33
63573,34.49,19:39:27,2024-11-04,Credit/Debit,392,,45
63574,27.64,11:59:05,2024-11-04,Credit/Debit,532,,45
63575,44.82,13:59:36,2024-10-16,Gift Card,406,,42
63576,12.81,13:21:06,2024-01-14,Credit/Debit,827,,2
63577,20.68,16:26:32,2024-05-07,Credit/Debit,,13,19
63578,44.99,11:16:43,2024-06-15,Gift Card,145,,24
63579,36.64,14:46:47,2024-05-12,Gift Card,,11,19
63580,18.54,17:17:26,2024-07-13,Gift Card,,11,28
63581,42.52,12:35:00,2024-08-28,Credit/Debit,,9,35
63582,33.74,17:26:08,2024-06-09,Credit/Debit,399,,23
63583,38.34,17:38:14,2024-10-20,Gift Card,,6,42
63584,22.28,18:19:23,2024-08-29,Gift Card,325,,35
63585,47.21,15:06:06,2024-11-03,Gift Card,,3,44
63586,18.09,11:20:00,2024-03-12,Gift Card,,2,11
63587,38.95,18:57:44,2024-05-31,Credit/Debit,,9,22
63588,32.28,19:19:34,2024-01-26,Gift Card,,11,4
63589,10.91,12:10:54,2024-04-12,Credit/Debit,380,,15
63590,42.82,15:42:05,2024-06-11,Credit/Debit,,2,24
63591,35.82,11:11:31,2024-08-15,Credit/Debit,,5,33
63592,34.69,21:39:23,2024-03-12,Credit/Debit,,8,11
63593,49.89,10:13:30,2024-05-24,Credit/Debit,,11,21
63594,49.48,20:53:58,2024-11-20,Credit/Debit,,10,47
63595,6.12,18:32:57,2024-05-21,Gift Card,847,,21
63596,35.36,17:38:42,2024-11-15,Gift Card,619,,46
63597,31.94,12:09:43,2024-03-01,Gift Card,248,,9
63598,9.46,10:52:25,2024-08-08,Credit/Debit,,4,32
63599,39.24,15:04:29,2024-08-17,Gift Card,,6,33
63600,10.15,12:27:38,2024-02-17,Credit/Debit,500,,7
63601,39.76,12:21:18,2024-12-07,Credit/Debit,953,,49
63602,10.24,12:34:40,2024-09-04,Gift Card,828,,36
63603,43.1,11:03:07,2024-03-28,Credit/Debit,,2,13
63604,24.0,15:21:32,2024-11-10,Credit/Debit,,5,45
63605,8.87,18:50:50,2024-05-21,Credit/Debit,,8,21
63606,20.25,15:05:30,2024-06-14,Gift Card,,3,24
63607,42.05,18:23:31,2024-02-12,Gift Card,,1,7
63608,32.05,18:01:05,2024-08-05,Credit/Debit,,1,32
63609,27.37,11:24:08,2024-10-15,Gift Card,,4,42
63610,39.13,10:19:44,2024-06-10,Credit/Debit,,11,24
63611,8.06,15:37:51,2024-05-08,Credit/Debit,396,,19
63612,27.92,19:34:22,2024-09-23,Gift Card,,11,39
63613,27.71,12:02:46,2024-05-04,Gift Card,,11,18
63614,12.95,12:21:29,2024-05-15,Gift Card,37,,20
63615,32.67,21:39:35,2024-03-11,Gift Card,324,,11
63616,27.5,12:30:01,2024-11-26,Credit/Debit,351,,48
63617,46.07,15:20:53,2024-11-17,Credit/Debit,,6,46
63618,5.47,13:04:25,2024-08-31,Gift Card,,10,35
63619,9.5,18:13:56,2024-08-29,Gift Card,428,,35
63620,29.59,17:41:00,2024-10-05,Credit/Debit,,10,40
63621,30.16,16:24:37,2024-02-16,Credit/Debit,,3,7
63622,17.57,12:57:51,2024-11-09,Gift Card,,13,45
63623,30.36,20:14:56,2024-07-20,Gift Card,336,,29
63624,40.64,21:30:45,2024-07-24,Credit/Debit,859,,30
63625,37.15,15:43:09,2024-05-15,Credit/Debit,846,,20
63626,45.49,15:00:04,2024-01-01,Credit/Debit,370,,1
63627,44.72,11:34:57,2024-10-02,Credit/Debit,561,,40
63628,27.06,19:21:06,2024-08-10,Credit/Debit,,2,32
63629,20.95,12:32:35,2024-09-30,Credit/Debit,770,,40
63630,29.63,12:31:35,2024-06-11,Gift Card,,2,24
63631,39.18,20:28:12,2024-11-01,Credit/Debit,613,,44
63632,21.0,12:57:47,2024-08-31,Credit/Debit,637,,35
63633,49.8,14:37:07,2024-04-19,Credit/Debit,,5,16
63634,30.22,10:03:41,2024-06-18,Gift Card,,6,25
63635,40.71,21:42:02,2024-09-14,Gift Card,,8,37
63636,25.58,19:20:59,2024-04-16,Credit/Debit,,4,16
63637,21.8,11:51:11,2024-11-21,Gift Card,583,,47
63638,18.83,11:14:01,2024-08-20,Gift Card,78,,34
63639,22.12,11:40:49,2024-01-26,Gift Card,,3,4
63640,40.17,18:36:01,2024-08-23,Gift Card,611,,34
63641,5.16,10:44:31,2024-06-01,Credit/Debit,775,,22
63642,27.66,16:18:12,2024-04-06,Credit/Debit,,11,14
63643,27.95,20:55:35,2024-01-06,Credit/Debit,,5,1
63644,37.63,19:57:55,2024-05-02,Credit/Debit,366,,18
63645,16.11,10:07:44,2024-03-04,Credit/Debit,658,,10
63646,43.07,18:58:53,2024-09-27,Gift Card,,3,39
63647,9.25,14:18:33,2024-03-19,Gift Card,138,,12
63648,16.03,13:18:47,2024-03-06,Credit/Debit,819,,10
63649,34.83,21:59:05,2024-05-05,Credit/Debit,,13,18
63650,10.62,19:39:01,2024-11-05,Credit/Debit,942,,45
63651,8.26,14:26:17,2024-08-16,Credit/Debit,,3,33
63652,16.48,10:43:25,2024-03-23,Gift Card,,1,12
63653,6.48,15:50:58,2024-11-06,Credit/Debit,,5,45
63654,9.67,13:00:42,2024-05-21,Credit/Debit,256,,21
63655,24.52,11:03:13,2024-09-17,Gift Card,861,,38
63656,31.53,13:34:27,2024-03-20,Gift Card,377,,12
63657,35.57,19:38:35,2024-03-30,Gift Card,,2,13
63658,30.54,19:39:28,2024-09-01,Gift Card,652,,35
63659,21.61,21:30:51,2024-04-14,Gift Card,,11,15
63660,9.18,21:29:52,2024-03-23,Gift Card,885,,12
63661,21.51,10:48:46,2024-03-10,Credit/Debit,284,,10
63662,47.27,10:39:24,2024-06-24,Credit/Debit,,2,26
63663,40.0,14:44:32,2024-11-25,Gift Card,703,,48
63664,24.84,15:32:36,2024-05-12,Gift Card,,6,19
63665,11.8,19:07:52,2024-01-23,Credit/Debit,,11,4
63666,11.31,21:38:34,2024-01-31,Credit/Debit,494,,5
63667,12.68,14:24:54,2024-06-18,Gift Card,,13,25
63668,18.82,14:56:55,2024-06-10,Gift Card,,4,24
63669,20.67,10:10:53,2024-03-31,Gift Card,982,,13
63670,12.2,21:04:34,2024-11-29,Credit/Debit,522,,48
63671,21.2,19:20:34,2024-09-05,Gift Card,662,,36
63672,44.65,16:34:43,2024-03-08,Credit/Debit,,11,10
63673,26.39,17:06:35,2024-09-16,Gift Card,782,,38
63674,27.59,12:26:27,2024-05-20,Credit/Debit,,3,21
63675,31.77,10:21:57,2024-09-25,Credit/Debit,,11,39
63676,30.65,17:19:57,2024-02-03,Gift Card,,13,5
63677,39.11,14:27:57,2024-01-12,Credit/Debit,342,,2
63678,23.03,19:09:52,2024-11-12,Credit/Debit,,5,46
63679,47.0,14:57:35,2024-01-17,Credit/Debit,,8,3
63680,39.1,17:23:04,2024-02-01,Gift Card,,9,5
63681,42.22,15:04:11,2024-07-10,Credit/Debit,857,,28
63682,9.19,19:00:06,2024-08-11,Credit/Debit,,5,32
63683,35.28,13:56:31,2024-07-28,Credit/Debit,187,,30
63684,30.93,19:53:26,2024-05-07,Gift Card,356,,19
63685,29.78,12:11:39,2024-05-21,Credit/Debit,,12,21
63686,12.84,19:31:05,2024-04-17,Credit/Debit,784,,16
63687,13.87,19:31:36,2024-05-05,Gift Card,,7,18
63688,49.54,21:51:35,2024-11-10,Gift Card,423,,45
63689,37.88,13:48:03,2024-10-02,Gift Card,,4,40
63690,8.07,11:13:15,2024-11-27,Gift Card,384,,48
63691,27.63,11:30:47,2024-11-21,Credit/Debit,142,,47
63692,31.01,20:06:52,2024-03-25,Gift Card,,11,13
63693,49.53,20:03:33,2024-07-25,Gift Card,585,,30
63694,31.21,10:38:23,2024-01-29,Gift Card,,5,5
63695,8.31,16:58:37,2024-10-25,Gift Card,858,,43
63696,44.5,20:33:44,2024-03-05,Gift Card,,13,10
63697,40.76,20:39:19,2024-01-20,Credit/Debit,540,,3
63698,12.11,10:30:05,2024-08-29,Credit/Debit,,10,35
63699,29.62,21:44:34,2024-09-10,Credit/Debit,600,,37
63700,20.62,17:04:55,2024-07-29,Credit/Debit,,5,31
63701,10.65,20:57:32,2024-05-13,Gift Card,,11,20
63702,48.63,11:26:04,2024-06-02,Gift Card,,12,22
63703,11.96,15:00:08,2024-01-03,Credit/Debit,,4,1
63704,12.47,10:20:40,2024-10-15,Credit/Debit,981,,42
63705,7.84,16:00:13,2024-05-19,Gift Card,,8,20
63706,21.2,10:08:51,2024-04-08,Gift Card,,8,15
63707,8.79,14:59:00,2024-07-18,Credit/Debit,,10,29
63708,14.3,20:36:02,2024-07-14,Credit/Debit,647,,28
63709,26.78,14:29:02,2024-09-24,Gift Card,,6,39
63710,12.94,15:39:25,2024-06-22,Gift Card,896,,25
63711,25.74,14:42:07,2024-01-14,Gift Card,,6,2
63712,21.81,19:31:44,2024-05-28,Gift Card,350,,22
63713,17.54,11:35:43,2024-10-18,Credit/Debit,,4,42
